id,title,identifier,publisher,language,format,description,date_issued,date_modified,date_valid,audience,coverage,subject,type,license,regulatory_topics,status,date_uploaded_to_orp,has_format,is_format_of,has_version,is_version_of,references,is_referenced_by,has_part,is_part_of,is_replaced_by,replaces,related_legislation
Oc5Dm2Ty,Ground Investigation: Part 3 Model Contract Document,https://www.standardsforhighways.co.uk/search/f4d5c14f-d415-424a-8239-7d2dcd1f9e48,National Highways,eng,HTML,A Model Contract for Ground Investigations,02/05/2015,09/04/2021,09/04/2021,Highways contractors,GB,42121,Guidance,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Contracts
Ground investigation
Model Contract",Active,,,,,,,,,,,,
Ql7Uu8Ve,Ground Investigation: Part 4 Specification,https://www.standardsforhighways.co.uk/search/7c87758f-45df-49de-b01f-0d21183b444d,National Highways,eng,HTML,A Model Specification for Ground Investigation contracts,03/05/2015,09/04/2021,09/04/2021,Highways contractors,GB,42121,Guidance,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Contracts
Ground investogation
Specification",Active,,,,,,,,,,,,
Mi8Bh9Cy,Ground Investigation: Part 5 Notes for Guidance on the Specification for Ground Investigation,https://www.standardsforhighways.co.uk/search/9eb6b4c2-5551-4f0b-8123-dc7126470201,National Highways,eng,HTML,"This Notes for Guidance should be used in conjunction
with Specification for Ground Investigation for Highway
Works. The notes provide guidance on the preparation of
the schedules to accompany the specification.",04/05/2015,09/04/2021,09/04/2021,Highways contractors,GB,42121,Guidance,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Contracts
Ground investigation
Specification",Active,,,,,,,,,,,,
Qm6Wf4Ro,Ground Investigation: Part 6 Method of Measurement,https://www.standardsforhighways.co.uk/search/732e9428-f99d-487a-b5a6-d98eb7db666f,National Highways,eng,HTML,"This Method of Measurement is to be used in
conjunction with the Specification for Ground
Investigation for Highway Works.",05/05/2015,09/04/2021,09/04/2021,Highways contractors,GB,42121,Guidance,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Contracts
Ground investogation
Specification
Measurements",Active,,,,,,,,,,,,
Cy6Dd9Qz,Library of Standard Item Descriptions for Highway Works,https://www.standardsforhighways.co.uk/search/e64aee7d-3ed1-43c5-96b2-3ea7eb550634,National Highways,eng,HTML,List of relevant descriptions for highways contracts,06/05/2015,09/04/2021,09/04/2021,Highways contractors,GB,42121,Guidance,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Contracts
Ground investogation
Specification
Measurements",Active,,,,,,,,,,,,
Oq5Ow2Bd,"Method of Measurement and Bill of Quantities for Mechanical and Electrical Works in Road Tunnels, Movable Bridges and Bridge Access Gantries",https://www.standardsforhighways.co.uk/search/88e3a027-abcc-48e5-b58b-fde9c0cd1861,National Highways,eng,HTML,"This Section of Volume 5 of the Manual of Contrat
Documents for Highway Works covers the procedural,
contratual and technical requirements for the mechanical
and electrical installations for road tunnels, moveable
bridges and bridge access gantries. Part 4 covers
Method of Measurement and Bills of Quantities for
Mechanical and Electrical Works in Road Tunnels,
Movable Bridges and Bridge Access Gantries",07/05/2015,09/04/2021,09/04/2021,Highways contractors,GB,42121,Guidance,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Contracts
Ground investogation
Specification
Measurements",Active,,,,,,,,,,,,
Zk3Dh5Lk,Method of Measurement for Highway Works,https://www.standardsforhighways.co.uk/search/1e56dda3-cc10-4588-90be-a1e9a8a7870a,National Highways,eng,HTML,"This document contains replacement pages for
incorporation into the Bills of Quantities for Highway
Works.",08/05/2015,09/04/2021,09/04/2021,Highways contractors,GB,42121,Guidance,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Contracts
Ground investogation
Specification
Measurements
Bills of Quanitities",Active,,,,,,,,,,,,
Mo9Bq5Hk,Model Contract Document for Engineering and Construction Contract - England (November 2001),https://www.standardsforhighways.co.uk/search/f4cfff89-2767-4533-8094-6d856f850ae7,National Highways,eng,HTML,"This Model Contract Document gives guidance and
model documentation for use with ICE's Engineering
and Construction Contract in England. The Model
supersedes and replaces the version dated April 1999
and all subsequent amendments.",09/05/2015,09/04/2021,09/04/2021,Highways contractors,GB,42121,Guidance,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Model Contracts
Ground investogation
Specification
Measurements",Active,,,,,,,,,,,,
Rm8Hj7Rq,Notes for Guidance on the Method of Measurement for Highway Works,https://www.standardsforhighways.co.uk/search/1cb9e50a-6bf1-4193-8f9c-3c4979d9bd30,National Highways,eng,HTML,Guidance on using the Method of Measurement element of highways contracts.,10/05/2015,09/04/2021,09/04/2021,Highways contractors,GB,42121,Guidance,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Model Contracts
Ground investogation
Specification
Measurements",Active,,,,,,,,,,,,
Ny9Td7Tc,MCX 0131 - MCX 0139 drawings,https://www.standardsforhighways.co.uk/search/a4f52851-fa6f-4ede-a7ff-e92a188b47c3,National Highways,eng,HTML,Technical drawings of specifications for highway contractors,11/05/2015,09/04/2021,09/04/2021,Highways contractors,GB,42121,Standard,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Technical drawings
Specification
Highways construction",Active,,,,,,,,,,,,
By2Kl0Rf,MCX 0000 - MCX 0130 drawings,https://www.standardsforhighways.co.uk/search/7a5cbac0-2c3e-471e-806e-1808d53eb5ce,National Highways,eng,HTML,Technical drawings of specifications for highway contractors,12/05/2015,09/04/2021,09/04/2021,Highways contractors,GB,42121,Standard,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Technical drawings
Specification
Highways construction",Active,,,,,,,,,,,,
Js4Tt6Wj,MCX 0140 - MCX 0149 drawings,https://www.standardsforhighways.co.uk/search/7a5cbac0-2c3e-471e-806e-1808d53eb5ce,National Highways,eng,HTML,Technical drawings of specifications for highway contractors,13/05/2015,09/04/2021,09/04/2021,Highways contractors,GB,42121,Standard,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Technical drawings
Specification
Highways construction",Active,,,,,,,,,,,,
Uo1Kw8Rs,MCX 0150 - MCX 0159 drawings,https://www.standardsforhighways.co.uk/search/c9c99349-0dec-4d7d-b5fe-d91950a32ddc,National Highways,eng,HTML,Technical drawings of specifications for highway contractors,14/05/2015,09/04/2021,09/04/2021,Highways contractors,GB,42121,Standard,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Technical drawings
Specification
Highways construction",Active,,,,,,,,,,,,
Cg5Jw2Ge,MCX 0160 - MCX 0169 drawings,https://www.standardsforhighways.co.uk/search/eae56b18-bf63-4e06-bfa8-a995a1bd39bf,National Highways,eng,HTML,Technical drawings of specifications for highway contractors,15/05/2015,09/04/2021,09/04/2021,Highways contractors,GB,42121,Standard,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Technical drawings
Specification
Highways construction",Active,,,,,,,,,,,,
Ea8Yq4Na,MCX 0170 - MCX 0305 drawings,https://www.standardsforhighways.co.uk/search/cfab0a17-6b5e-4f71-8823-46570e5c5311,National Highways,eng,HTML,Technical drawings of specifications for highway contractors,16/05/2015,09/04/2021,09/04/2021,Highways contractors,GB,42121,Standard,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Technical drawings
Specification
Highways construction",Active,,,,,,,,,,,,
Uu7Ts2Yg,MCX 0306 - MCX 0336 drawings,https://www.standardsforhighways.co.uk/search/4a9eb51c-c8a8-4580-a0cc-ae7b1608f43e,National Highways,eng,HTML,Technical drawings of specifications for highway contractors,17/05/2015,09/04/2021,09/04/2021,Highways contractors,GB,42121,Standard,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Technical drawings
Specification
Highways construction",Active,,,,,,,,,,,,
Rb6Ru9Mb,MCX 0337 - MCX 0425 drawings,https://www.standardsforhighways.co.uk/search/e98892e7-32ab-4df3-abbf-a76fff6c2c33,National Highways,eng,HTML,Technical drawings of specifications for highway contractors,18/05/2015,09/04/2021,09/04/2021,Highways contractors,GB,42121,Standard,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Technical drawings
Specification
Highways construction",Active,,,,,,,,,,,,
Hv9Tz2Ew,MCX 0426 - MCX 0489 drawings,https://www.standardsforhighways.co.uk/search/872a4c29-4ce1-4aa7-9b9a-f7a85476ee72,National Highways,eng,HTML,Technical drawings of specifications for highway contractors,19/05/2015,09/04/2021,09/04/2021,Highways contractors,GB,42121,Standard,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Technical drawings
Specification
Highways construction",Active,,,,,,,,,,,,
Kz3La3Bd,MCX 0490 - MCX 0508 drawings,https://www.standardsforhighways.co.uk/search/b88b8d8e-cd85-44d4-af9d-061b31ee94f1,National Highways,eng,HTML,Technical drawings of specifications for highway contractors,20/05/2015,09/04/2021,09/04/2021,Highways contractors,GB,42121,Standard,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Technical drawings
Specification
Highways construction",Active,,,,,,,,,,,,
Sa3Ah1Sr,MCX 0509 - MCX 0551 drawings,https://www.standardsforhighways.co.uk/search/94a5b9d9-7d5b-4620-92a7-e46998a5a04a,National Highways,eng,HTML,Technical drawings of specifications for highway contractors,21/05/2015,09/04/2021,09/04/2021,Highways contractors,GB,42121,Standard,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Technical drawings
Specification
Highways construction",Active,,,,,,,,,,,,
Ui8Oo8Fv,MCX 0552 - MCX 0581 drawings,https://www.standardsforhighways.co.uk/search/b789b494-ad79-4991-a94b-2b91966a75b0,National Highways,eng,HTML,Technical drawings of specifications for highway contractors,22/05/2015,09/04/2021,09/04/2021,Highways contractors,GB,42121,Standard,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Technical drawings
Specification
Highways construction",Active,,,,,,,,,,,,
Zc4Yr1Gs,MCX 0582 - MCX 0589 drawings,https://www.standardsforhighways.co.uk/search/f078f932-b654-4ce3-aaf0-68aef483a4d5,National Highways,eng,HTML,Technical drawings of specifications for highway contractors,23/05/2015,09/04/2021,09/04/2021,Highways contractors,GB,42121,Standard,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Technical drawings
Specification
Highways construction",Active,,,,,,,,,,,,
Jr1Od8Rg,MCX 0590 - MCX 0601 drawings,https://www.standardsforhighways.co.uk/search/715636a7-6d30-401c-ae23-9928cef9391e,National Highways,eng,HTML,Technical drawings of specifications for highway contractors,24/05/2015,09/04/2021,09/04/2021,Highways contractors,GB,42121,Standard,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Technical drawings
Specification
Highways construction",Active,,,,,,,,,,,,
Yb2Bg9Db,MCX 0602 - MCX 0799 drawings,https://www.standardsforhighways.co.uk/search/2a462289-410d-4028-815f-15afbecbb469,National Highways,eng,HTML,Technical drawings of specifications for highway contractors,25/05/2015,09/04/2021,09/04/2021,Highways contractors,GB,42121,Standard,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Technical drawings
Specification
Highways construction",Active,,,,,,,,,,,,
Io5Jf8Gk,MCX 0800 - MCX 0809 drawings,https://www.standardsforhighways.co.uk/search/444eddb8-1f40-42f0-9a60-c7eb772ac52a,National Highways,eng,HTML,Technical drawings of specifications for highway contractors,26/05/2015,09/04/2021,09/04/2021,Highways contractors,GB,42121,Standard,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Technical drawings
Specification
Highways construction",Active,,,,,,,,,,,,
Az8Bl0Ps,MCX 0810 - MCX 0819 drawings,https://www.standardsforhighways.co.uk/search/cd742d7b-51e7-4a32-8e05-c6c0ac645910,National Highways,eng,HTML,Technical drawings of specifications for highway contractors,27/05/2015,09/04/2021,09/04/2021,Highways contractors,GB,42121,Standard,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Technical drawings
Specification
Highways construction",Active,,,,,,,,,,,,
Bl4Nx5Xw,MCX 0820 - MCX 0829 drawings,https://www.standardsforhighways.co.uk/search/69efc8f1-6415-472d-806b-ba5e95ee876e,National Highways,eng,HTML,Technical drawings of specifications for highway contractors,28/05/2015,09/04/2021,09/04/2021,Highways contractors,GB,42121,Standard,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Technical drawings
Specification
Highways construction",Active,,,,,,,,,,,,
Qg1Uj4Yt,MCX 0830 - MCX 0850 drawings,https://www.standardsforhighways.co.uk/search/bc7d0fe7-7762-4dbf-86ee-541aa1aa7cf0,National Highways,eng,HTML,Technical drawings of specifications for highway contractors,29/05/2015,09/04/2021,09/04/2021,Highways contractors,GB,42121,Standard,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Technical drawings
Specification
Highways construction",Active,,,,,,,,,,,,
Pa7Fy4Ay,MCX 0851 - MCX 0860 drawings,https://www.standardsforhighways.co.uk/search/ccc4b3a5-9128-4d1b-ad5b-2b9ab98a1c67,National Highways,eng,HTML,Technical drawings of specifications for highway contractors,30/05/2015,09/04/2021,09/04/2021,Highways contractors,GB,42121,Standard,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Technical drawings
Specification
Highways construction",Active,,,,,,,,,,,,
Qy2Gu4Ka,MCX 0861 - MCX 0870 drawings,https://www.standardsforhighways.co.uk/search/889a79c8-cf23-4389-8b8a-098389a40986,National Highways,eng,HTML,Technical drawings of specifications for highway contractors,31/05/2015,09/04/2021,09/04/2021,Highways contractors,GB,42121,Standard,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Technical drawings
Specification
Highways construction",Active,,,,,,,,,,,,
Sb0If6Jx,MCX 0871 - MCX 1030 drawings,https://www.standardsforhighways.co.uk/search/2690cfbb-f65d-4ec0-a7fd-f04d20b8653d,National Highways,eng,HTML,Technical drawings of specifications for highway contractors,01/06/2015,09/04/2021,09/04/2021,Highways contractors,GB,42121,Standard,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Technical drawings
Specification
Highways construction",Active,,,,,,,,,,,,
Ls6Ms1Ff,Notes for Guidance on the Specification of Highway Works Amendments,https://www.standardsforhighways.co.uk/search/97a04b3b-c67c-4b16-bbf3-caa32a08e961,National Highways,eng,HTML,"This document contains replacement pages for
incorporation into the Notes for Guidance on the
Specification for Highway Works.",02/06/2015,09/04/2021,09/04/2021,Highways contractors,GB,42121,Guidance,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Contracts
Ground investogation
Specification
Measurements",Active,,,,,,,,,,,,
Eq5Xb6Na,Specification for Highway Works Amendments,https://www.standardsforhighways.co.uk/search/b22c0193-99f5-42a4-ae35-a684d502b3b7,National Highways,eng,HTML,"This document contains replacement pages for
incorporation into the Specification for Highway Works.",03/06/2015,09/04/2021,09/04/2021,Highways contractors,GB,42121,Guidance,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Contracts
Ground investogation
Specification
Measurements",Active,,,,,,,,,,,,
Zh7Gh9Fj,SA 1/08 - List of Compliant/Approved/Registered Products,https://www.standardsforhighways.co.uk/search/53c2932b-6c5a-4356-b846-e383f344f00a,National Highways,eng,HTML,"This document lists products which comply with the
Traffic Signs Regulations and General Directions
(TSRGD) 2002, direction 57 or have obtained Statutory
Type Approval, Type Approval and Registration in order
that they can be used on the Highways Agency's road
network.",04/06/2015,09/04/2021,09/04/2021,Highways contractors,GB,42121,Guidance,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Contracts
Ground investogation
Specification
Measurements
Approved products",Active,,,,,,,,,,,,
